11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,22,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,17,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,,,
11,6,4,8,4,,,20,14,8,14,12,,,,24,19,35,,,
11,6,4,8,4,,,20,14,8,14,12,,,,,19,35,,,
11,6,4,8,4,,,20,14,8,14,12,,,,,19,35,,,
11,6,4,8,4,,,20,14,8,14,12,,,,,19,,,,
11,6,4,8,4,,,20,14,8,14,12,,,,,,,,,
11,6,4,8,4,,,20,14,8,14,12,,,,,,,,,
11,6,4,8,4,,,20,14,8,14,12,,,,,,,,,
11,6,4,8,4,,,20,14,8,14,12,,,,,,,,,
11,6,4,8,4,,,20,14,8,14,12,,,,,,,,,
11,6,4,8,4,,,20,14,8,14,12,,,,,,,,,
11,6,4,8,4,,,20,14,8,14,12,,,,,,,,,
11,6,4,8,4,,,20,14,8,14,12,,,,,,,,,
11,6,4,8,4,,,20,14,8,14,12,,,,,,,,,
11,6,4,8,4,,,20,14,8,14,12,,,,,,,,,
11,6,4,8,4,,,20,14,8,14,12,,,,,,,,,
11,6,4,8,4,,,20,14,8,14,12,,,,,,,,,
11,6,4,8,4,,,20,14,8,14,12,,,,,,,,,
11,6,4,8,4,,,20,14,8,14,12,,,,,,,,,
11,6,4,8,4,,,20,14,8,14,12,,,,,,,,,
11,6,4,8,4,,,20,14,8,14,12,,,,,,,,,
11,6,4,8,4,,,20,14,8,14,12,,,,,,,,,
11,6,4,8,4,,,20,14,8,14,12,,,,,,,,,
11,6,4,8,4,,,20,14,8,14,12,,,,,,,,,
11,6,4,8,4,,,20,14,8,14,12,,,,,,,,,
11,6,4,8,4,,,20,14,8,14,12,,,,,,,,,
11,6,4,8,4,,,20,14,8,14,12,,,,,,,,,
11,6,4,8,4,,,20,14,8,14,12,,,,,,,,,
11,6,4,8,4,,,20,14,8,14,12,,,,,,,,,
11,6,4,8,4,,,20,14,8,14,12,,,,,,,,,
11,6,4,8,4,,,20,14,8,14,12,,,,,,,,,
11,6,4,8,4,,,20,14,8,14,12,,,,,,,,,
11,6,4,8,4,,,20,14,8,14,12,,,,,,,,,
11,6,4,8,4,,,20,14,8,14,12,,,,,,,,,
11,6,4,8,4,,,20,14,8,14,12,,,,,,,,,
11,6,4,8,4,,,20,14,8,14,12,,,,,,,,,
11,6,4,8,4,,,20,14,8,14,12,,,,,,,,,
11,6,4,8,4,,,20,14,8,14,12,,,,,,,,,
11,6,4,8,4,,,20,14,8,14,12,,,,,,,,,
11,6,4,8,4,,,20,14,8,14,12,,,,,,,,,
